"Christopher Columbus","is-related-to","navigation","science",1
"happy","is-property-of","freedom","culture",1
"Louisiana","is-part-of","Bible Belt","culture",1
"funny","is-related-to","walrus","nature",1
"extroversion","is-property-of","communicator","culture",1
"evergreen","is-related-to","taiga","nature",1
"LettError","is-related-to","Trixie","graphics",1
"police","is-same-as","thug","properties",1
"large","is-related-to","heavy","properties",1
"Persil","is-a","brand","culture",1
"Pampers","is-part-of","Procter & Gamble","culture",1
"Fars","is-part-of","Iran","geography",1
"caveman","is-part-of","Prehistory","history",1
"positive","is-related-to","surprise","emotion",1
"gape","is-effect-of","mouth","people",1
"bad","is-property-of","Zero Wing","media",1
"artificial","is-property-of","colony","nature",1
"sly","is-related-to","reptile","nature",1
"hot","is-property-of","light bulb","culture",1
"Hawaii","is-a","state","geography",1
"Arthurian legend","is-a","mythology","culture",1
"sharp","is-property-of","vicious","properties",1
"sweet","is-related-to","pine","nature",1
"classroom","is-a","room","culture",1
"intelligent","is-property-of","primate","nature",1
"Japanese","is-same-as","Hihongo","culture",1
"green","is-a","color","graphics",1
"Sherlock Holmes","is-related-to","deduction","media",1
"poker","is-a","card game","culture",1
"Cleopatra","is-a","queen","history",1
"sneaky","is-property-of","peek","culture",1
"autism","is-a","mental illness","people",1
"poplar","is-a","deciduous","nature",1
"cold","is-property-of","iron","properties",1
"legibility","is-related-to","color","graphics",1
"St. Louis","is-a","city","geography",1
"drugs","is-related-to","gang","culture",1
"hungry","is-related-to","bear","nature",1
"large","is-opposite-of","small","properties",1
"Blitzkrieg","is-part-of","World War II","history",1
"nostalgic","is-related-to","wind","nature",1
"Ford","is-related-to","assembly line","culture",1
"coconut","is-a","fruit","nature",1
"pétanque","is-a","team sport","culture",1
"stress","is-related-to","teeth","emotion",1
"shinty","is-related-to","hockey","culture",1
"hamster","is-related-to","mill","culture",1
"teacher","is-a","job","people",1
"invention","is-related-to","imagination","culture",1
"arctic","is-related-to","seal","nature",1
"structured","is-property-of","array","culture",1
"Lithuania","is-part-of","Northern Europe","geography",1
"boring","is-same-as","monotonous","properties",1
"round","is-related-to","rolling","properties",1
"nationalism","is-related-to","nation","culture",1
"France","is-related-to","pétanque","culture",1
"fresh","is-property-of","Vicks","culture",1
"Anaheim","is-part-of","California","geography",1
"ferret","is-a","cat","nature",1
"Portland","is-a","city","geography",1
"throne","is-related-to","power","culture",1
"s65","is-a","s69b","people",1
"rigid","is-property-of","C-3PO","media",1
"blue","is-related-to","police","culture",1
"Albuquerque","is-part-of","New Mexico","geography",1
"Nashville-Davidson","is-part-of","Tennessee","geography",1
"Halloween","is-a","celebration","culture",1
"shiver","is-effect-of","cold","nature",1
"monochrome","is-property-of","Cubism","culture",1
"deep","is-property-of","indigo","properties",1
"logic","is-related-to","paradox","culture",1
"birch","is-a","deciduous","nature",1
"pasta","is-related-to","meatball","media",1
"Chewbacca","is-part-of","The Star Wars Holiday Special","media",1
"taiga","is-a","arctic","nature",1
"plan","is-effect-of","goal","people",1
"tea","is-related-to","China","culture",1
"START","is-a","s3","culture",1
"blond","is-property-of","Viking","culture",1
"mathematics","is-related-to","physics","culture",1
"risky","is-property-of","risk","culture",1
"intelligence","is-related-to","yellow","graphics",1
"Pampers","is-related-to","baby","culture",1
"sour","is-property-of","disgust","emotion",1
"poor","is-property-of","Cinderella","media",1
"transparent","is-opposite-of","solid","properties",1
"Molotov cocktail","is-related-to","riot","culture",1
"traffic jam","is-part-of","traffic","culture",1
"complex","is-opposite-of","simple","properties",1
"table","is-part-of","meeting room","culture",1
"warm","is-opposite-of","cool","properties",1
"Rome","is-related-to","republic","culture",1
"mysterious","is-property-of","magician","culture",1
"heavy","is-property-of","boxing","culture",1
"wind","is-part-of","storm","nature",1
"complex","is-property-of","system","nature",2
"Pringles","is-part-of","Procter & Gamble","culture",1
"s91","is-a","s51","people",2
"heavy","is-property-of","gravity","nature",1
"fast","is-property-of","motion blur","graphics",1
"open","is-property-of","open minded","culture",1
"pleasant","is-property-of","lazy","properties",1
"shore","is-related-to","sea","nature",1
"The Fridge","is-part-of","London","culture",1
"werewolf","is-related-to","full moon","culture",1
"special","is-property-of","hover","nature",1
"astronomy","is-a","natural science","culture",1
"stern","is-property-of","police officer","people",1
"chaotic","is-property-of","circus","culture",1
"Ramones","is-part-of","punk","sound",1
"angular","is-property-of","gelatinous cube","media",1
"rough","is-property-of","caveman","history",1
"complex","is-property-of","bureaucratic","properties",1
"amphibian","is-a","animal","nature",1
"Orlando","is-part-of","Florida","geography",1
"walk","is-effect-of","leg","nature",1
"headache","is-related-to","drill","culture",1
"flexible","is-property-of","relativity","culture",1
"s68","is-a","s69a","people",1
"dead","is-property-of","corpse","nature",1
"soul music","is-related-to","gospel","sound",1
"New York","is-part-of","The North-East","geography",1
"delicate","is-property-of","palace","culture",1
"life","is-opposite-of","death","nature",1
"tension","is-effect-of","stretch","nature",1
"pig","is-part-of","farm","culture",1
"pepper","is-a","spice","nature",1
"Impressionism","is-related-to","Paris","history",1
"green","is-property-of","RGB","graphics",1
"static","is-property-of","traffic jam","culture",1
"deep","is-related-to","narrow","properties",1
"great","is-related-to","large","properties",1
"Susan Kare","is-a","type designer","people",1
"basement","is-a","room","culture",1
"riddle","is-related-to","secret","culture",1
"hospital","is-a","building","culture",1
"hamburger","is-related-to","cow","culture",1
"intense","is-property-of","Goa Trance","sound",1
"gear","is-part-of","machine","culture",1
"dark","is-property-of","sadness","emotion",1
"mysterious","is-property-of","moor","nature",1
"Edda","is-part-of","Norse mythology","culture",1
"Kyudo","is-related-to","Japan","culture",1
"electricity","is-related-to","Nicola Tesla","culture",1
"social","is-property-of","bee","culture",1
"economy","is-a","complex system","science",1
"sharp","is-property-of","running","culture",1
"artificial life form","is-same-as","artificial life","science",1
"heavy","is-property-of","coffin","culture",1
"egg","is-related-to","ovary","nature",1
"green","is-property-of","some plant life","nature",1
"curious","is-property-of","cat","nature",1
"sans serif","is-a","typeface","graphics",1
"landscape","is-part-of","nature","nature",1
"Missouri","is-part-of","Bible Belt","culture",1
"The Rolling Stones","is-part-of","rock 'n' roll","sound",1
"dew","is-related-to","dawn","nature",1
"soul","is-related-to","religion","culture",1
"evil","is-related-to","nightmare","culture",1
"logic","is-part-of","reason","culture",1
"energetic","is-property-of","challenging","properties",1
"intense","is-property-of","electronica","sound",1
"Acura","is-a","car","culture",1
"painful","is-related-to","dramatic","properties",1
"ironclad","is-a","steamship","history",1
"calm","is-property-of","sleepy","properties",1
"person","is-part-of","society","culture",1
"paradise","is-related-to","heaven","nature",1
"spirit","is-a","alcohol","culture",1
"fata morgana","is-related-to","horizon","culture",1
"mongoose","is-a","mammal","nature",1
"medium","is-a","font weight","graphics",1
"trip hop","is-part-of","electronica","sound",1
"fresh","is-property-of","deodorant","culture",1
"big","is-property-of","Columbus","geography",1
"state","is-related-to","geography","culture",1
"stress","is-related-to","exam","emotion",1
"The Wall","is-part-of","Berlin","culture",1
"artificial intelligence","is-related-to","artificial life","science",1
"warm","is-property-of","lagoon","nature",1
"emphatic","is-related-to","social","culture",1
"cyan","is-property-of","CMYK","graphics",1
"white","is-property-of","racism","culture",1
"s63","is-a","s66","people",2
"minister","is-part-of","cabinet","culture",1
"stress","is-related-to","fingernail","emotion",1
"technical","is-property-of","computer","culture",1
"microwave","is-a","electromagnetic radiation","culture",1
"ovary","is-a","organ","nature",1
"cosy","is-property-of","restaurant","culture",1
"Germany","is-part-of","Western Europe","geography",1
"balanced","is-property-of","circle","graphics",1
"Akron","is-a","city","geography",1
"evergreen","is-a","tree","nature",1
"s56","is-a","s1000","people",1
"bloody","is-related-to","vicious","properties",1
"smelly","is-property-of","cat food","culture",1
"Spain","is-part-of","Southern Europe","geography",1
"Tokyo","is-part-of","Honshu","geography",1
"pope","is-part-of","Vatican City","culture",1
"grooming","is-related-to","tick","nature",1
"cosy","is-related-to","grandmother","culture",1
"s66","is-a","s80","people",2
"July","is-part-of","summer","culture",1
"physician","is-a","job","people",1
"Al Capone","is-part-of","mafia","history",1
"Tokyo","is-a","capital","geography",1
"refrigerator","is-part-of","kitchen","culture",1
"spicebush","is-a","laurel","nature",1
"slow","is-property-of","vanity","emotion",1
"Hokkaido","is-part-of","Japan","culture",1
"Greek mythology","is-a","mythology","culture",1
"quiet","is-property-of","gossip","people",1
"war","is-related-to","economy","culture",1
"cheap","is-property-of","dacia","culture",1
"Nike","is-a","brand","culture",1
"arch","is-part-of","mosque","culture",1
"s80","is-a","s68","people",2
"wild","is-property-of","stallion","nature",1
"room","is-part-of","building","culture",1
"clean","is-related-to","bathroom","culture",1
"grey","is-property-of","suit","culture",1
"fluid","is-property-of","swim","nature",1
"Giza","is-a","pyramid","culture",1
"bureaucratic","is-property-of","law","culture",1
"paradox","is-effect-of","time travel","media",1
"analysis","is-part-of","research","culture",1
"money","is-related-to","welfare","culture",1
"free will","is-related-to","chance","culture",1
"elegant","is-property-of","waltz","culture",1
"cheese","is-related-to","Switzerland","culture",1
"fast","is-property-of","waiter","culture",1
"big","is-property-of","New York","geography",1
"smooth","is-property-of","glass","culture",8
"geek","is-related-to","convention","culture",1
"Astral Projection","is-part-of","goa trance","sound",1
"emotion","is-related-to","human","emotion",1
"juicy","is-related-to","fluid","properties",1
"proud","is-property-of","princess","culture",1
"expensive","is-property-of","Porsche","culture",1
"beggar","is-related-to","station","culture",1
"happy","is-a","positive","properties",1
"traitor","is-related-to","coward","culture",1
"plastic","is-a","material","culture",1
"agile","is-property-of","reptile","nature",1
"wet","is-property-of","rain","nature",4
"big","is-property-of","Indianapolis","geography",1
"exotic","is-property-of","reef","nature",1
"Mandy Karu","is-property-of","Salena Larsen","people",1
"opera house","is-a","building","culture",1
"hat","is-related-to","detective","media",1
"funny","is-related-to","llama","nature",1
"intricate","is-property-of","eye","nature",1
"shadow","is-a","layer","graphics",1
"Jersey","is-part-of","Northern Europe","geography",1
"Snow White","is-related-to","dwarf","media",1
"famous","is-property-of","popstar","media",1
"transparent","is-property-of","mineral","nature",1
"hillock","is-a","hill","nature",1
"long","is-property-of","work","culture",1
"dangerous","is-related-to","exciting","properties",1
"Rolls Royce","is-a","car","culture",1
"universe","is-part-of","multiverse","nature",1
"slow","is-property-of","book","media",1
"invertebrate","is-a","arthropod","nature",1
